customer_id,customer_name,city,acquisition_channel,signup_date,total_orders,completed_orders,total_revenue,avg_order_value,first_order_date,last_order_date,most_recent_order
C1257,Ijaya Raman,Delhi,paid_search,2023-04-30,6,4,6641.81,1660.45,2024-03-03,2024-06-30,2024-06-30
C0298,Devansh Bhasin,Bengaluru,paid_search,2022-05-01,3,1,771.64,771.64,2022-05-14,2022-08-20,2022-08-20
C1530,Rohan Krishnan,Surat,referral,2023-10-03,7,3,6302.67,2100.89,2023-11-20,2024-06-30,2024-06-30
C1835,Chaman Ramakrishnan,Mumbai,organic,2023-07-02,8,8,31384.23,3923.03,2023-10-27,2024-06-30,2024-06-30
C0465,Mitesh Bhagat,Pune,organic,2022-10-24,5,3,12656.16,4218.72,2023-04-11,2024-03-07,2024-03-07
C0318,Ekaja Jani,Bengaluru,paid_search,2023-11-11,6,2,9028.48,4514.24,2023-12-05,2024-06-30,2024-06-30
C1661,Rohan Sathe,Ahmedabad,email,2022-07-01,9,7,15652.17,2236.02,2022-08-01,2024-06-28,2024-06-28
C1975,Vansha Mann,Ahmedabad,social_media,2023-07-16,3,0,0.0,,2023-07-21,2024-06-30,2024-06-30
C1394,Bina Prashad,Pune,social_media,2022-05-07,5,3,9555.94,3185.31,2022-09-07,2023-12-13,2023-12-13
C0086,Jai Barman,Hyderabad,social_media,2022-12-18,11,7,15883.86,2269.12,2023-02-02,2024-06-30,2024-06-30
C0688,Nimrat Nagy,Kolkata,paid_search,2023-06-06,4,2,8942.73,4471.37,2024-01-28,2024-06-30,2024-06-30
C1476,William Bhatti,Hyderabad,social_media,2024-04-24,4,1,1873.53,1873.53,2024-06-30,2024-06-30,2024-06-30
C1402,Nidhi Bumb,Hyderabad,social_media,2022-06-06,8,5,9586.92,1917.38,2022-11-08,2024-05-13,2024-05-13
C1920,Lila Dar,Chennai,paid_search,2023-07-18,5,3,17787.72,5929.24,2023-11-03,2024-06-30,2024-06-30
C0982,Reva Nadig,Jaipur,organic,2024-03-29,9,6,28120.69,4686.78,2024-04-16,2024-06-30,2024-06-30
C1385,Sara Deep,Bengaluru,organic,2022-11-10,6,3,10550.5,3516.83,2023-02-18,2024-05-14,2024-05-14
C0208,Ridhi Shenoy,Chennai,social_media,2023-10-29,3,0,0.0,,2024-01-23,2024-06-30,2024-06-30
C1434,Jacob Oza,Bengaluru,organic,2024-05-14,3,2,20355.46,10177.73,2024-06-30,2024-06-30,2024-06-30
C1988,Chanchal Lal,Jaipur,email,2022-07-23,4,2,4555.93,2277.97,2022-07-25,2023-12-09,2023-12-09
C0468,Alka Chand,Jaipur,referral,2023-05-28,5,3,8474.03,2824.68,2023-10-09,2024-06-30,2024-06-30
C1073,Wishi Sampath,Kolkata,paid_search,2022-12-26,3,1,3477.01,3477.01,2023-10-11,2024-05-26,2024-05-26
C1809,Anvi Naik,Ahmedabad,social_media,2023-09-04,4,1,1125.78,1125.78,2024-01-28,2024-06-30,2024-06-30
C0131,Faris Narasimhan,Surat,social_media,2022-06-28,7,5,8498.87,1699.77,2022-08-30,2023-06-20,2023-06-20
C1423,Zansi Dutt,Pune,paid_search,2023-11-25,8,4,12140.17,3035.04,2024-03-18,2024-06-30,2024-06-30
C1545,Christopher Bal,Kolkata,organic,2022-04-27,4,3,5821.84,1940.61,2023-01-04,2024-01-10,2024-01-10
C1706,Yadavi Pradhan,Mumbai,email,2023-11-02,6,5,20474.45,4094.89,2024-04-19,2024-06-30,2024-06-30
C1424,Yamini Dani,Delhi,referral,2022-04-29,6,4,10128.64,2532.16,2022-06-18,2024-02-29,2024-02-29
C0496,Ekta Malhotra,Ahmedabad,organic,2023-04-18,6,2,16498.25,8249.13,2023-11-27,2024-06-30,2024-06-30
C1339,Samar Rana,Chennai,social_media,2022-12-11,5,4,17417.31,4354.33,2023-01-30,2024-06-30,2024-06-30
C1583,Jack Khosla,Surat,referral,2023-11-19,7,2,19012.3,9506.15,2024-04-12,2024-06-30,2024-06-30
C1153,Anjali Raja,Delhi,organic,2023-08-22,3,1,1254.01,1254.01,2023-09-16,2024-06-30,2024-06-30
C0476,Eshana Majumdar,Pune,organic,2023-12-08,4,2,18941.42,9470.71,2024-06-30,2024-06-30,2024-06-30
C0495,Barkha Misra,Jaipur,organic,2022-12-27,6,3,7791.7,2597.23,2023-03-08,2024-06-30,2024-06-30
C1752,Leena Kurian,Mumbai,organic,2023-12-07,2,1,1770.34,1770.34,2024-06-30,2024-06-30,2024-06-30
C1059,Hamsini Murty,Mumbai,social_media,2022-01-10,2,2,5762.54,2881.27,2023-05-21,2023-10-04,2023-10-04
C1220,Advika Shah,Surat,referral,2022-08-17,5,4,15836.77,3959.19,2022-11-12,2023-11-17,2023-11-17
C1880,Deepa Pant,Jaipur,paid_search,2022-09-27,2,1,1696.4,1696.4,2023-05-11,2024-05-03,2024-05-03
C0470,Upkaar Luthra,Mumbai,paid_search,2024-06-01,4,2,4701.96,2350.98,2024-06-30,2024-06-30,2024-06-30
C0669,Jeremiah Sarma,Pune,organic,2023-08-15,3,1,633.61,633.61,2024-06-02,2024-06-30,2024-06-30
C0587,Anirudh Tripathi,Hyderabad,organic,2022-02-07,7,4,16738.15,4184.54,2022-07-31,2023-12-11,2023-12-11
C0305,Neelima Sarna,Kolkata,paid_search,2024-03-19,3,3,15614.35,5204.78,2024-06-30,2024-06-30,2024-06-30
C1581,Urmi Vohra,Hyderabad,social_media,2022-07-08,4,1,1365.15,1365.15,2023-06-07,2024-06-08,2024-06-08
C1977,Pushti Dara,Jaipur,organic,2023-11-11,2,0,0.0,,2024-03-02,2024-05-13,2024-05-13
C1925,Neelima Dass,Hyderabad,referral,2022-08-16,5,3,17689.71,5896.57,2023-02-03,2024-06-19,2024-06-19
C1753,Manbir Arora,Kolkata,social_media,2022-08-04,4,1,9122.46,9122.46,2022-12-18,2024-04-24,2024-04-24
C0838,Gauri Mitter,Ahmedabad,email,2024-02-12,4,3,11173.3,3724.43,2024-06-15,2024-06-30,2024-06-30
C0065,Vaishnavi Bora,Hyderabad,paid_search,2024-06-01,2,2,8000.99,4000.5,2024-06-17,2024-06-30,2024-06-30
C0769,Garima Pandya,Pune,paid_search,2023-09-13,2,2,4976.59,2488.3,2023-10-26,2024-06-30,2024-06-30
C1971,Teerth Chandran,Delhi,paid_search,2023-12-12,3,1,2421.02,2421.02,2024-06-30,2024-06-30,2024-06-30
C0169,Rachana Char,Surat,paid_search,2022-01-21,7,3,12565.18,4188.39,2022-04-30,2023-11-28,2023-11-28
C1400,Qushi Solanki,Ahmedabad,paid_search,2023-03-03,4,3,8615.62,2871.87,2023-03-21,2023-10-01,2023-10-01
C1697,Meera Walla,Mumbai,social_media,2023-09-16,7,4,11048.77,2762.19,2023-09-28,2024-06-30,2024-06-30
C0081,Charles Palla,Jaipur,organic,2024-04-16,6,2,8494.99,4247.5,2024-06-13,2024-06-30,2024-06-30
C0246,Hiral Venkataraman,Surat,email,2024-04-10,4,0,0.0,,2024-06-30,2024-06-30,2024-06-30
C0978,Janani Soman,Surat,referral,2024-01-26,3,1,10936.6,10936.6,2024-06-30,2024-06-30,2024-06-30
C1676,Pranav Mallick,Jaipur,organic,2022-05-01,7,6,28996.4,4832.73,2022-05-29,2023-12-20,2023-12-20
C0870,Gabriel Sabharwal,Chennai,organic,2023-07-03,3,2,10993.74,5496.87,2024-04-16,2024-06-30,2024-06-30
C1945,Omkaar Patla,Mumbai,paid_search,2023-06-21,7,5,17223.85,3444.77,2023-08-04,2024-06-30,2024-06-30
C0452,Edhitha Ghosh,Pune,referral,2024-01-09,7,5,39131.39,7826.28,2024-06-30,2024-06-30,2024-06-30
C0272,Aishani Sule,Pune,social_media,2023-03-19,4,3,29545.39,9848.46,2023-07-17,2024-06-30,2024-06-30
C0608,Aarav Sankar,Pune,paid_search,2022-08-30,2,2,8279.9,4139.95,2022-09-11,2023-07-11,2023-07-11
C1046,Naksh Swamy,Ahmedabad,organic,2023-10-04,7,4,14115.16,3528.79,2023-11-10,2024-06-30,2024-06-30
C1367,Ethan Sood,Bengaluru,email,2022-06-04,8,3,33525.06,11175.02,2022-07-06,2023-12-09,2023-12-09
C1283,Upkaar Mahal,Chennai,paid_search,2024-05-27,3,2,8278.59,4139.3,2024-06-30,2024-06-30,2024-06-30
C1834,Max Zachariah,Mumbai,organic,2022-11-25,2,0,0.0,,2023-06-22,2024-06-05,2024-06-05
C1359,Ira Nagar,Pune,paid_search,2024-06-27,2,0,0.0,,2024-06-30,2024-06-30,2024-06-30
C0266,Garima Choudhary,Chennai,social_media,2022-06-19,5,2,12533.6,6266.8,2022-09-30,2023-12-09,2023-12-09
C1474,Patrick Majumdar,Hyderabad,organic,2023-09-18,5,2,5302.48,2651.24,2024-02-23,2024-06-30,2024-06-30
C1733,Bhavini Sengupta,Surat,organic,2022-08-12,3,2,16933.26,8466.63,2022-11-19,2024-03-06,2024-03-06
C1152,Shravya Sibal,Bengaluru,referral,2022-07-27,2,1,1766.38,1766.38,2023-08-11,2024-04-30,2024-04-30
C1617,Ayush Mannan,Bengaluru,social_media,2022-06-13,6,3,10798.4,3599.47,2023-01-19,2024-02-05,2024-02-05
C0306,Vivaan Nagar,Jaipur,organic,2024-03-17,4,3,11287.78,3762.59,2024-04-15,2024-06-30,2024-06-30
C0898,Urvi Mann,Delhi,paid_search,2023-12-07,2,2,2294.67,1147.34,2024-06-30,2024-06-30,2024-06-30
C1954,Gagan Borra,Delhi,paid_search,2022-09-26,6,3,17769.55,5923.18,2023-04-30,2024-06-30,2024-06-30
C0691,Chandran Peri,Surat,referral,2022-06-02,1,1,1194.9,1194.9,2023-01-02,2023-01-02,2023-01-02
C1372,Aarna Thaker,Pune,social_media,2022-07-01,7,4,18966.05,4741.51,2022-08-18,2024-02-27,2024-02-27
C1382,Yadavi Doctor,Hyderabad,organic,2022-01-05,7,4,18109.06,4527.27,2022-08-05,2023-09-02,2023-09-02
C1144,Chaitaly Dixit,Ahmedabad,email,2023-01-17,3,2,10432.16,5216.08,2023-09-04,2024-05-26,2024-05-26
C1557,Balendra Keer,Pune,organic,2024-01-05,9,5,20364.55,4072.91,2024-05-16,2024-06-30,2024-06-30
C1864,Upkaar Sarraf,Delhi,social_media,2023-05-27,4,3,10551.8,3517.27,2023-11-13,2024-06-30,2024-06-30
C0671,Azad Narayanan,Ahmedabad,referral,2023-04-24,6,5,11459.01,2291.8,2023-06-07,2024-06-30,2024-06-30
C0701,Tanish Murty,Surat,social_media,2022-09-29,6,2,13655.22,6827.61,2022-10-06,2024-06-28,2024-06-28
C0585,Sanaya Parmer,Jaipur,paid_search,2022-11-14,6,3,13706.04,4568.68,2023-10-29,2024-06-30,2024-06-30
C0068,Zaid Dara,Surat,social_media,2023-03-06,5,5,32281.88,6456.38,2023-05-20,2024-06-30,2024-06-30
C1055,Yatan Som,Hyderabad,paid_search,2024-02-13,5,1,16210.36,16210.36,2024-04-24,2024-06-30,2024-06-30
C0521,Balveer Taneja,Kolkata,paid_search,2023-11-18,4,2,5958.11,2979.06,2024-06-30,2024-06-30,2024-06-30
C0494,Unnati Mittal,Chennai,social_media,2022-11-07,4,1,2809.95,2809.95,2023-01-26,2024-06-30,2024-06-30
C0480,Balvan Randhawa,Pune,referral,2022-08-15,2,1,9984.78,9984.78,2023-03-31,2024-02-19,2024-02-19
C0672,Ekbal Singhal,Mumbai,organic,2023-05-25,7,2,4963.84,2481.92,2023-07-28,2024-06-30,2024-06-30
C0010,Onveer Walla,Mumbai,social_media,2024-05-31,8,5,23241.09,4648.22,2024-06-28,2024-06-30,2024-06-30
C0706,Ijaya Saraf,Delhi,organic,2023-12-19,4,4,13047.86,3261.96,2024-05-02,2024-06-30,2024-06-30
C0400,Manya Merchant,Bengaluru,email,2024-05-29,5,4,21306.24,5326.56,2024-06-30,2024-06-30,2024-06-30
C1217,Nicholas Hari,Kolkata,referral,2022-06-11,3,2,13872.21,6936.11,2022-07-16,2024-04-08,2024-04-08
C0220,Yashica Tripathi,Kolkata,paid_search,2024-01-08,7,4,15109.06,3777.27,2024-02-21,2024-06-30,2024-06-30
C1758,Vedant Jain,Kolkata,organic,2023-05-26,5,5,10841.93,2168.39,2023-08-21,2024-06-30,2024-06-30
C1183,Eta Shetty,Ahmedabad,organic,2023-07-18,2,1,6843.82,6843.82,2023-12-17,2024-06-30,2024-06-30
C1742,Abhimanyu Bali,Ahmedabad,paid_search,2024-05-18,6,4,13175.69,3293.92,2024-06-30,2024-06-30,2024-06-30
C1479,Girindra Goyal,Ahmedabad,social_media,2023-04-07,2,1,3983.44,3983.44,2024-02-03,2024-06-30,2024-06-30
C1634,Sneha Kapur,Bengaluru,paid_search,2024-06-22,6,4,22462.29,5615.57,2024-06-30,2024-06-30,2024-06-30
C1397,Falguni Bhattacharyya,Mumbai,social_media,2023-10-01,2,1,1697.97,1697.97,2024-04-15,2024-06-30,2024-06-30
C1231,Hema Balan,Hyderabad,organic,2022-09-29,3,1,7797.96,7797.96,2023-07-01,2024-06-30,2024-06-30
C1416,Bimala Salvi,Surat,social_media,2024-05-05,7,4,40819.44,10204.86,2024-06-30,2024-06-30,2024-06-30
C0433,Zaid Chandra,Kolkata,referral,2023-11-13,3,1,1299.18,1299.18,2024-04-04,2024-06-30,2024-06-30
C0741,Brijesh Korpal,Kolkata,referral,2022-06-29,8,3,9829.65,3276.55,2022-11-09,2024-04-13,2024-04-13
C1160,Triya Oak,Pune,organic,2024-05-05,6,2,18010.46,9005.23,2024-06-30,2024-06-30,2024-06-30
C1128,Xavier Devan,Chennai,referral,2024-06-05,7,3,20695.83,6898.61,2024-06-30,2024-06-30,2024-06-30
C0619,Fariq Barad,Hyderabad,organic,2023-05-18,1,1,1900.91,1900.91,2023-12-17,2023-12-17,2023-12-17
C1741,Xiti Choudhry,Jaipur,email,2024-02-22,1,0,0.0,,2024-06-30,2024-06-30,2024-06-30
C0147,Gautam Rana,Delhi,referral,2022-01-06,4,2,9656.5,4828.25,2022-05-28,2023-09-25,2023-09-25
C0554,Chakrika Jani,Mumbai,organic,2022-05-21,8,4,20480.51,5120.13,2022-06-09,2024-03-27,2024-03-27
C1083,Eshana Chakraborty,Delhi,paid_search,2023-09-01,4,3,8538.03,2846.01,2024-06-30,2024-06-30,2024-06-30
C1094,Warjas Tailor,Jaipur,social_media,2023-07-04,8,4,15441.68,3860.42,2023-08-05,2024-06-30,2024-06-30
C0794,Ekaraj Chopra,Jaipur,organic,2023-11-09,6,3,18685.74,6228.58,2023-11-21,2024-06-30,2024-06-30
C1691,Tara Randhawa,Jaipur,social_media,2024-03-31,6,5,14029.08,2805.82,2024-06-30,2024-06-30,2024-06-30
C0098,Harish Hari,Mumbai,referral,2024-03-26,3,1,6859.4,6859.4,2024-06-30,2024-06-30,2024-06-30
C0941,Mugdha Parekh,Mumbai,email,2023-07-18,3,3,11203.68,3734.56,2024-02-08,2024-06-30,2024-06-30
C0374,Azaan Kannan,Ahmedabad,organic,2022-08-28,4,3,13258.19,4419.4,2023-06-01,2024-04-29,2024-04-29
C1688,Yashica Chokshi,Delhi,social_media,2024-05-25,9,6,27516.32,4586.05,2024-06-30,2024-06-30,2024-06-30
C1116,Diya Ahluwalia,Mumbai,organic,2023-06-06,4,3,9176.89,3058.96,2023-10-03,2024-06-30,2024-06-30
C1300,Abeer Sharma,Ahmedabad,referral,2024-05-13,2,1,2142.96,2142.96,2024-06-30,2024-06-30,2024-06-30
C0908,Oeshi Gill,Delhi,organic,2024-01-01,2,2,6709.26,3354.63,2024-06-30,2024-06-30,2024-06-30
C0377,Yug Mishra,Ahmedabad,email,2023-10-13,4,3,6167.39,2055.8,2024-06-30,2024-06-30,2024-06-30
C1520,Tara Malhotra,Pune,referral,2023-10-11,6,1,13028.28,13028.28,2023-11-07,2024-06-30,2024-06-30
C1660,Panini Kala,Bengaluru,social_media,2024-04-26,2,2,7411.44,3705.72,2024-06-30,2024-06-30,2024-06-30
C0763,Sarthak Sachdeva,Ahmedabad,paid_search,2022-05-02,4,2,8422.83,4211.42,2022-08-31,2023-11-30,2023-11-30
C0330,Radha Narula,Chennai,email,2023-10-09,3,2,5466.34,2733.17,2024-05-29,2024-06-30,2024-06-30
C0302,Ladli Karpe,Kolkata,organic,2022-05-29,5,2,7630.03,3815.02,2022-12-01,2023-08-08,2023-08-08
C1876,Jagdish Bobal,Ahmedabad,organic,2024-01-20,5,3,7937.69,2645.9,2024-01-29,2024-06-30,2024-06-30
C1205,Ekanta Goswami,Ahmedabad,paid_search,2022-07-12,7,3,18791.0,6263.67,2022-07-25,2024-03-21,2024-03-21
C1060,Balhaar Dora,Delhi,email,2024-04-16,6,2,10824.47,5412.24,2024-06-30,2024-06-30,2024-06-30
C0257,Wridesh Kale,Kolkata,paid_search,2022-01-03,6,3,16661.88,5553.96,2022-01-12,2023-12-11,2023-12-11
C1175,Idika Mishra,Mumbai,organic,2023-04-18,3,2,11680.89,5840.45,2023-06-07,2023-10-15,2023-10-15
C1072,Faras Pingle,Surat,social_media,2022-05-07,2,1,22382.9,22382.9,2023-05-13,2023-07-23,2023-07-23
C1087,Samesh Korpal,Bengaluru,referral,2023-12-01,6,4,12983.55,3245.89,2024-01-11,2024-06-30,2024-06-30
C1748,Yash Lad,Kolkata,paid_search,2023-06-23,3,2,1635.76,817.88,2023-10-06,2024-06-23,2024-06-23
C0673,Jairaj Kothari,Jaipur,paid_search,2023-02-07,3,2,6974.75,3487.38,2023-11-10,2024-06-30,2024-06-30
C0418,Nandini Biswas,Surat,paid_search,2023-01-26,3,2,21653.4,10826.7,2023-04-14,2023-11-26,2023-11-26
C1956,Ryan Bumb,Jaipur,organic,2023-05-08,7,5,31721.12,6344.22,2023-07-20,2024-06-30,2024-06-30
C1725,Wishi Kade,Delhi,paid_search,2022-09-22,2,0,0.0,,2023-12-07,2023-12-20,2023-12-20
C0855,William Ghosh,Ahmedabad,paid_search,2023-10-20,4,3,23109.68,7703.23,2023-12-11,2024-06-30,2024-06-30
C1765,Vidhi Mital,Bengaluru,referral,2022-07-20,4,1,14925.8,14925.8,2023-01-28,2024-06-30,2024-06-30
C0236,Atharv Grewal,Jaipur,organic,2023-12-27,6,4,9892.4,2473.1,2024-06-30,2024-06-30,2024-06-30
C1143,Kritika Prasad,Jaipur,paid_search,2024-05-15,3,1,1018.16,1018.16,2024-06-30,2024-06-30,2024-06-30
C0289,Jagvi Keer,Jaipur,paid_search,2022-07-12,5,2,6338.52,3169.26,2022-09-23,2023-09-08,2023-09-08
C1304,Janya Sangha,Chennai,social_media,2022-11-25,3,2,15744.08,7872.04,2023-04-10,2024-06-30,2024-06-30
C0567,Chaman Hans,Kolkata,organic,2023-08-08,3,2,9779.96,4889.98,2024-06-30,2024-06-30,2024-06-30
C1538,Ekansh Dugar,Pune,organic,2022-12-06,1,1,1980.2,1980.2,2024-01-26,2024-01-26,2024-01-26
C1472,Yashoda Nath,Ahmedabad,organic,2022-06-18,5,2,10381.52,5190.76,2022-12-04,2024-04-25,2024-04-25
C0620,Dakshesh Gill,Delhi,paid_search,2024-05-23,1,1,12868.0,12868.0,2024-06-30,2024-06-30,2024-06-30
C1841,Advay Dalal,Mumbai,paid_search,2023-04-20,4,4,13113.47,3278.37,2024-05-26,2024-06-30,2024-06-30
C0942,Manan Sha,Hyderabad,paid_search,2023-04-18,5,2,2104.95,1052.47,2023-05-18,2024-06-30,2024-06-30
C1167,Avi Grover,Bengaluru,organic,2022-04-15,6,3,29769.28,9923.09,2022-08-02,2024-02-06,2024-02-06
C0260,Janani Mani,Ahmedabad,organic,2023-12-21,3,0,0.0,,2024-03-25,2024-06-30,2024-06-30
C0586,Avni Dey,Jaipur,paid_search,2024-04-14,3,2,2512.22,1256.11,2024-06-30,2024-06-30,2024-06-30
C1337,Dakshesh Anne,Surat,organic,2023-09-01,4,4,9047.66,2261.92,2024-06-30,2024-06-30,2024-06-30
C1674,Omkaar Anne,Mumbai,social_media,2022-07-13,4,2,22808.38,11404.19,2023-03-06,2024-05-16,2024-05-16
C0714,Isaiah Sachdev,Pune,paid_search,2023-06-30,7,2,7767.49,3883.75,2024-01-01,2024-06-30,2024-06-30
C0804,Tamanna Sandal,Mumbai,organic,2024-06-23,2,0,0.0,,2024-06-30,2024-06-30,2024-06-30
C1526,Hitesh Tata,Bengaluru,organic,2022-09-28,6,1,2349.27,2349.27,2023-03-24,2024-02-16,2024-02-16
C1477,Manya Ramaswamy,Kolkata,organic,2022-04-21,4,4,17900.62,4475.16,2022-05-27,2024-01-12,2024-01-12
C0936,Devika Sawhney,Ahmedabad,email,2023-12-13,3,3,7447.31,2482.44,2024-04-08,2024-06-30,2024-06-30
C0979,Wriddhish Kulkarni,Surat,paid_search,2023-04-06,2,1,3119.18,3119.18,2024-01-25,2024-06-30,2024-06-30
C1644,Chaitaly Madan,Jaipur,organic,2022-05-18,3,1,1882.15,1882.15,2022-06-08,2023-12-02,2023-12-02
C0719,Siddharth Jani,Ahmedabad,paid_search,2023-12-08,5,3,4070.44,1356.81,2024-04-03,2024-06-30,2024-06-30
C0173,Amara Balakrishnan,Ahmedabad,organic,2022-08-14,5,0,0.0,,2022-09-28,2024-06-18,2024-06-18
C0401,Wridesh Tata,Chennai,referral,2023-07-08,8,3,24281.76,8093.92,2023-09-13,2024-06-30,2024-06-30
C0829,Faqid Setty,Pune,organic,2024-05-17,1,1,2160.93,2160.93,2024-06-30,2024-06-30,2024-06-30
C0540,Harita Patla,Bengaluru,referral,2023-03-05,8,4,7201.85,1800.46,2023-06-20,2024-06-30,2024-06-30
C0038,Wahab Raval,Jaipur,organic,2022-08-08,2,1,1423.34,1423.34,2023-05-15,2024-04-25,2024-04-25
C1921,Libni Mandal,Ahmedabad,email,2023-04-09,3,3,14102.48,4700.83,2023-08-27,2024-06-30,2024-06-30
C1117,Upkaar Sampath,Mumbai,organic,2024-06-02,2,1,7309.32,7309.32,2024-06-30,2024-06-30,2024-06-30
C0976,Anvi Sarraf,Bengaluru,organic,2023-02-19,5,1,13382.9,13382.9,2023-03-26,2024-06-30,2024-06-30
C0705,Charita Barad,Hyderabad,organic,2023-11-29,3,2,2437.25,1218.63,2024-05-15,2024-06-30,2024-06-30
C0503,Upma Bera,Mumbai,paid_search,2022-06-04,4,1,1081.84,1081.84,2022-09-22,2024-05-09,2024-05-09
C0783,Hitesh Rajagopal,Jaipur,paid_search,2022-03-01,4,3,3883.27,1294.42,2022-11-15,2024-02-11,2024-02-11
C0104,Shravya Savant,Bengaluru,social_media,2022-01-26,2,2,3843.37,1921.69,2022-07-31,2023-08-28,2023-08-28
C0644,Krish Varughese,Hyderabad,social_media,2022-09-14,1,0,0.0,,2023-06-19,2023-06-19,2023-06-19
C0089,Rajata Loyal,Chennai,organic,2023-03-10,7,5,10692.16,2138.43,2023-05-11,2024-06-30,2024-06-30
C1699,Mitali Brahmbhatt,Surat,organic,2022-10-21,2,2,5663.73,2831.87,2022-12-18,2024-05-08,2024-05-08
C0392,Faras Deo,Hyderabad,email,2022-10-10,5,3,18087.74,6029.25,2022-12-22,2024-01-17,2024-01-17
C0514,Siddharth Bains,Surat,referral,2023-11-04,2,2,3405.02,1702.51,2024-06-30,2024-06-30,2024-06-30
C0003,Yashasvi Bala,Pune,organic,2023-02-13,4,3,11264.24,3754.75,2023-04-03,2024-06-30,2024-06-30
C0151,Wahab Yogi,Ahmedabad,organic,2022-05-05,3,1,15007.68,15007.68,2022-07-07,2024-01-27,2024-01-27
C0437,Rachita Rana,Ahmedabad,organic,2023-11-04,2,2,2820.83,1410.42,2024-01-27,2024-06-30,2024-06-30
C0274,Anusha Mani,Surat,social_media,2023-11-22,8,5,13656.51,2731.3,2023-11-29,2024-06-30,2024-06-30
C0212,Chatresh Randhawa,Chennai,referral,2022-03-30,4,2,6786.35,3393.18,2022-08-15,2022-12-16,2022-12-16
C1895,Hemang Nagy,Mumbai,paid_search,2022-09-20,3,3,14084.09,4694.7,2022-09-21,2023-11-28,2023-11-28
C1984,Januja Bhargava,Kolkata,organic,2023-10-27,2,1,7094.76,7094.76,2024-01-01,2024-06-30,2024-06-30
C1777,Omisha Ahluwalia,Pune,referral,2022-05-05,4,3,16965.09,5655.03,2023-05-10,2024-02-17,2024-02-17
C0353,Krishna Borah,Ahmedabad,referral,2024-02-03,2,1,7005.4,7005.4,2024-04-18,2024-05-07,2024-05-07
C1718,Chavvi Varkey,Jaipur,email,2022-04-30,5,3,7732.47,2577.49,2022-05-31,2024-04-09,2024-04-09
C0708,Eta Thakkar,Hyderabad,paid_search,2023-02-27,4,3,6148.54,2049.51,2023-04-27,2024-04-26,2024-04-26
C1091,Damyanti Reddy,Jaipur,organic,2023-02-12,2,1,2519.12,2519.12,2023-06-24,2024-05-06,2024-05-06
C0524,Chandresh Chaudhry,Hyderabad,organic,2023-05-13,5,3,2741.11,913.7,2023-05-20,2024-06-30,2024-06-30
C1276,Raghav Dhar,Hyderabad,referral,2022-06-21,2,2,11648.54,5824.27,2023-03-01,2023-07-09,2023-07-09
C0946,Vritti Thaman,Bengaluru,social_media,2023-11-06,5,4,22844.41,5711.1,2024-06-30,2024-06-30,2024-06-30
C1791,Barkha Nath,Pune,social_media,2024-03-10,2,2,8285.44,4142.72,2024-06-30,2024-06-30,2024-06-30
C1892,Varsha Chaudhary,Mumbai,social_media,2022-04-12,4,3,13566.81,4522.27,2022-09-20,2023-07-02,2023-07-02
C1119,Gaurika Krishna,Bengaluru,email,2022-06-03,2,2,6759.59,3379.8,2023-05-28,2023-07-15,2023-07-15
C0609,Veer Subramaniam,Mumbai,social_media,2023-08-04,3,1,5500.0,5500.0,2024-05-21,2024-06-30,2024-06-30
C0202,Yashoda Pathak,Mumbai,paid_search,2023-08-03,4,2,8765.36,4382.68,2023-09-24,2024-06-30,2024-06-30
C1165,Libni Guha,Ahmedabad,social_media,2024-05-25,5,3,14408.6,4802.87,2024-06-30,2024-06-30,2024-06-30
C0308,Prisha Tandon,Surat,social_media,2024-05-07,4,3,11789.21,3929.74,2024-06-30,2024-06-30,2024-06-30
C1320,Ekanta Kala,Surat,social_media,2023-05-01,4,3,5419.72,1806.57,2023-05-20,2024-05-10,2024-05-10
C0207,Vivaan Walla,Bengaluru,social_media,2023-03-22,6,3,9918.17,3306.06,2023-04-24,2024-06-30,2024-06-30
C0689,Pranav Balay,Mumbai,organic,2022-02-16,4,2,4194.56,2097.28,2022-03-18,2023-12-10,2023-12-10
C0112,Rachana Naidu,Delhi,email,2022-10-13,4,2,11427.65,5713.83,2022-10-25,2023-11-24,2023-11-24
C1054,Gaurika Devi,Chennai,social_media,2023-10-03,1,1,17880.16,17880.16,2024-06-30,2024-06-30,2024-06-30
C1568,Aditya Shukla,Chennai,social_media,2023-12-04,7,4,15593.18,3898.3,2024-02-25,2024-06-30,2024-06-30
C1492,Jason Sant,Jaipur,organic,2023-12-18,2,1,11366.65,11366.65,2024-06-30,2024-06-30,2024-06-30
C0728,Gagan Raja,Jaipur,social_media,2022-10-05,1,0,0.0,,2024-01-03,2024-01-03,2024-01-03
C1343,Ekaraj Dhar,Surat,paid_search,2024-04-04,3,2,4807.83,2403.92,2024-06-30,2024-06-30,2024-06-30
C1750,Timothy Prabhakar,Bengaluru,paid_search,2023-02-08,3,1,11479.8,11479.8,2023-02-19,2024-03-18,2024-03-18
C1249,Aarav Mukhopadhyay,Jaipur,organic,2024-01-18,1,1,1066.23,1066.23,2024-06-30,2024-06-30,2024-06-30
C0632,Wishi Iyengar,Ahmedabad,paid_search,2024-01-05,5,4,12450.94,3112.74,2024-03-17,2024-06-30,2024-06-30
C0687,Ranveer Viswanathan,Bengaluru,organic,2024-02-13,4,4,15687.21,3921.8,2024-03-29,2024-06-30,2024-06-30
